label,goes_class
AIA.m2010.12.01_12.00.00.png,0
AIA.m2010.12.02_00.00.00.png,0
AIA.m2010.12.03_00.00.00.png,0
AIA.m2010.12.03_12.00.00.png,0
AIA.m2010.12.04_00.00.00.png,0
AIA.m2010.12.04_12.00.00.png,0
AIA.m2010.12.05_00.00.00.png,0
AIA.m2010.12.05_12.00.00.png,0
AIA.m2010.12.06_00.00.00.png,0
AIA.m2010.12.06_12.00.00.png,0
AIA.m2010.12.07_00.00.00.png,0
AIA.m2010.12.07_12.00.00.png,0
AIA.m2010.12.08_00.00.00.png,0
AIA.m2010.12.08_12.00.00.png,0
AIA.m2010.12.09_00.00.00.png,0
AIA.m2010.12.09_12.00.00.png,0
AIA.m2010.12.10_00.00.00.png,0
AIA.m2010.12.10_12.00.00.png,0
AIA.m2010.12.11_00.00.00.png,0
AIA.m2010.12.11_12.00.00.png,0
AIA.m2010.12.12_00.00.00.png,0
AIA.m2010.12.12_12.00.00.png,0
AIA.m2010.12.13_00.00.00.png,0
AIA.m2010.12.13_12.00.00.png,0
AIA.m2010.12.14_00.00.00.png,1
AIA.m2010.12.14_12.00.00.png,1
AIA.m2010.12.15_00.00.00.png,1
AIA.m2010.12.15_12.00.00.png,0
AIA.m2010.12.16_00.00.00.png,0
AIA.m2010.12.16_12.00.00.png,0
AIA.m2010.12.17_00.00.00.png,0
AIA.m2010.12.17_12.00.00.png,0
AIA.m2010.12.18_00.00.00.png,0
AIA.m2010.12.18_12.00.00.png,0
AIA.m2010.12.19_00.00.00.png,0
AIA.m2010.12.19_12.00.00.png,0
AIA.m2010.12.20_00.00.00.png,0
AIA.m2010.12.20_12.00.00.png,0
AIA.m2010.12.21_00.00.00.png,0
AIA.m2010.12.21_12.00.00.png,0
AIA.m2010.12.22_00.00.00.png,0
AIA.m2010.12.22_12.00.00.png,0
AIA.m2010.12.23_00.00.00.png,0
AIA.m2010.12.23_12.00.00.png,0
AIA.m2010.12.24_00.00.00.png,0
AIA.m2010.12.24_12.00.00.png,0
AIA.m2010.12.25_00.00.00.png,0
AIA.m2010.12.25_12.00.00.png,0
AIA.m2010.12.26_00.00.00.png,0
AIA.m2010.12.26_12.00.00.png,0
AIA.m2010.12.27_00.00.00.png,0
AIA.m2010.12.27_12.00.00.png,0
AIA.m2010.12.28_00.00.00.png,0
AIA.m2010.12.28_12.00.00.png,0
AIA.m2010.12.29_00.00.00.png,0
AIA.m2010.12.29_12.00.00.png,0
AIA.m2010.12.30_00.00.00.png,0
AIA.m2010.12.30_12.00.00.png,1
AIA.m2010.12.31_00.00.00.png,1
AIA.m2010.12.31_12.00.00.png,0
AIA.m2011.01.01_00.00.00.png,0
AIA.m2011.01.01_12.00.00.png,0
AIA.m2011.01.02_00.00.00.png,0
AIA.m2011.01.02_12.00.00.png,0
AIA.m2011.01.03_00.00.00.png,1
AIA.m2011.01.03_12.00.00.png,1
AIA.m2011.01.04_00.00.00.png,1
AIA.m2011.01.04_12.00.00.png,0
AIA.m2011.01.05_00.00.00.png,0
AIA.m2011.01.05_12.00.00.png,0
AIA.m2011.01.07_00.00.00.png,0
AIA.m2011.01.07_12.00.00.png,0
AIA.m2011.01.08_00.00.00.png,0
AIA.m2011.01.08_12.00.00.png,0
AIA.m2011.01.09_00.00.00.png,0
AIA.m2011.01.09_12.00.00.png,0
AIA.m2011.01.10_00.00.00.png,0
AIA.m2011.01.10_12.00.00.png,0
AIA.m2011.01.11_00.00.00.png,0
AIA.m2011.01.11_12.00.00.png,0
AIA.m2011.01.12_00.00.00.png,0
AIA.m2011.01.12_12.00.00.png,0
AIA.m2011.01.13_00.00.00.png,0
AIA.m2011.01.13_12.00.00.png,1
AIA.m2011.01.14_00.00.00.png,1
AIA.m2011.01.14_12.00.00.png,1
AIA.m2011.01.15_00.00.00.png,1
AIA.m2011.01.15_12.00.00.png,1
AIA.m2011.01.16_00.00.00.png,0
AIA.m2011.01.16_12.00.00.png,0
AIA.m2011.01.17_00.00.00.png,0
AIA.m2011.01.17_12.00.00.png,0
AIA.m2011.01.18_00.00.00.png,0
AIA.m2011.01.18_12.00.00.png,0
AIA.m2011.01.19_00.00.00.png,0
AIA.m2011.01.19_12.00.00.png,0
AIA.m2011.01.20_00.00.00.png,0
AIA.m2011.01.20_12.00.00.png,1
AIA.m2011.01.21_00.00.00.png,1
AIA.m2011.01.21_12.00.00.png,1
AIA.m2011.01.22_00.00.00.png,1
AIA.m2011.01.22_12.00.00.png,0
AIA.m2011.01.23_00.00.00.png,0
AIA.m2011.01.23_12.00.00.png,1
AIA.m2011.01.24_00.00.00.png,1
AIA.m2011.01.24_12.00.00.png,0
AIA.m2011.01.25_00.00.00.png,0
AIA.m2011.01.25_12.00.00.png,0
AIA.m2011.01.26_00.00.00.png,0
AIA.m2011.01.26_12.00.00.png,1
AIA.m2011.01.27_00.00.00.png,1
AIA.m2011.01.27_12.00.00.png,1
AIA.m2011.01.28_00.00.00.png,1
AIA.m2011.01.28_12.00.00.png,0
AIA.m2011.01.29_00.00.00.png,0
AIA.m2011.01.29_12.00.00.png,0
AIA.m2011.01.30_00.00.00.png,0
AIA.m2011.01.30_12.00.00.png,0
AIA.m2011.01.31_00.00.00.png,0
AIA.m2011.01.31_12.00.00.png,0
AIA.m2011.02.01_00.00.00.png,0
AIA.m2011.02.01_12.00.00.png,0
AIA.m2011.02.02_00.00.00.png,0
AIA.m2011.02.02_12.00.00.png,0
AIA.m2011.02.03_00.00.00.png,0
AIA.m2011.02.03_12.00.00.png,0
AIA.m2011.02.04_00.00.00.png,0
AIA.m2011.02.04_12.00.00.png,0
AIA.m2011.02.05_00.00.00.png,0
AIA.m2011.02.05_12.00.00.png,0
AIA.m2011.02.06_00.00.00.png,0
AIA.m2011.02.06_12.00.00.png,0
AIA.m2011.02.07_00.00.00.png,0
AIA.m2011.02.07_12.00.00.png,0
AIA.m2011.02.08_00.00.00.png,1
AIA.m2011.02.08_12.00.00.png,1
AIA.m2011.02.09_00.00.00.png,1
AIA.m2011.02.09_12.00.00.png,1
AIA.m2011.02.10_00.00.00.png,1
AIA.m2011.02.10_12.00.00.png,1
AIA.m2011.02.11_00.00.00.png,0
AIA.m2011.02.11_12.00.00.png,0
AIA.m2011.02.12_00.00.00.png,1
AIA.m2011.02.12_12.00.00.png,1
AIA.m2011.02.13_00.00.00.png,1
AIA.m2011.02.13_12.00.00.png,1
AIA.m2011.02.14_00.00.00.png,1
AIA.m2011.02.14_12.00.00.png,1
AIA.m2011.02.15_00.00.00.png,1
AIA.m2011.02.15_12.00.00.png,1
AIA.m2011.02.16_00.00.00.png,1
AIA.m2011.02.16_12.00.00.png,1
AIA.m2011.02.17_00.00.00.png,1
AIA.m2011.02.17_12.00.00.png,1
AIA.m2011.02.18_00.00.00.png,1
AIA.m2011.02.18_12.00.00.png,1
AIA.m2011.02.19_00.00.00.png,1
AIA.m2011.02.19_12.00.00.png,1
AIA.m2011.02.20_00.00.00.png,1
AIA.m2011.02.20_12.00.00.png,1
AIA.m2011.02.21_00.00.00.png,1
AIA.m2011.02.21_12.00.00.png,1
AIA.m2011.02.22_00.00.00.png,0
AIA.m2011.02.22_12.00.00.png,0
AIA.m2011.02.23_00.00.00.png,1
AIA.m2011.02.23_12.00.00.png,1
AIA.m2011.02.24_00.00.00.png,1
AIA.m2011.02.24_12.00.00.png,1
AIA.m2011.02.25_00.00.00.png,1
AIA.m2011.02.25_12.00.00.png,1
AIA.m2011.02.26_00.00.00.png,1
AIA.m2011.02.26_12.00.00.png,1
AIA.m2011.02.27_00.00.00.png,1
AIA.m2011.02.27_12.00.00.png,1
AIA.m2011.02.28_00.00.00.png,1
AIA.m2011.02.28_12.00.00.png,1
AIA.m2011.03.01_00.00.00.png,1
AIA.m2011.03.01_12.00.00.png,1
AIA.m2011.03.02_00.00.00.png,1
AIA.m2011.03.02_12.00.00.png,1
AIA.m2011.03.03_00.00.00.png,1
